rep,Ordre,ANIMALID,Sexe,lot,date,day,age,DFI,period
1,10,3,1,CC,4/23/2017,4,103,"2,339",P1
1,12,4,1,CC,4/23/2017,4,103,"2,616",P1
1,13,5,1,DD,4/23/2017,4,103,"1,231",P1
1,15,6,1,DC,4/23/2017,4,103,"2,48025",P1
1,17,7,1,CD,4/23/2017,4,103,"1,30275",P1
1,18,8,1,CD,4/23/2017,4,103,"2,34225",P1
1,19,9,1,DD,4/23/2017,4,103,"2,01713",P1
1,21,10,1,CD,4/23/2017,4,103,"2,12188",P1
1,23,11,1,CD,4/23/2017,4,103,"2,08025",P1
1,24,12,1,DC,4/23/2017,4,103,"1,79888",P1
1,26,13,3,CC,4/23/2017,4,103,"2,17713",P1
1,27,,3,CC,4/23/2017,4,103,"2,23063",P1
1,28,,3,DD,4/23/2017,4,103,"2,56",P1
1,29,,3,DC,4/23/2017,4,103,"2,00025",P1
1,30,,3,CD,4/23/2017,4,103,"2,30138",P1
1,31,,3,DC,4/23/2017,4,103,"2,00763",P1
1,35,,3,CC,4/23/2017,4,103,"2,88763",P1
1,37,,3,DC,4/23/2017,4,103,"1,93325",P1
1,39,,3,DC,4/23/2017,4,103,"1,78025",P1
1,40,,3,CD,4/23/2017,4,103,"1,81338",P1
1,44,,1,CD,4/23/2017,4,103,"2,16888",P1
1,47,,3,DD,4/23/2017,4,103,"1,97525",P1
1,49,,3,DC,4/23/2017,4,103,"3,02913",P1
1,50,,3,DC,4/23/2017,4,103,"2,74738",P1
1,52,,3,DC,4/23/2017,4,103,"1,97375",P1
1,53,,1,DD,4/23/2017,4,103,"0,84838",P1
1,54,,1,CC,4/23/2017,4,103,"1,82238",P1
1,55,,1,CC,4/23/2017,4,103,"2,12213",P1
1,56,,1,DD,4/23/2017,4,103,"1,86525",P1
1,57,,1,CC,4/23/2017,4,103,"2,08563",P1
1,62,,3,CD,4/23/2017,4,103,"2,02975",P1
1,63,,3,CC,4/23/2017,4,103,"1,979",P1
1,65,,3,DD,4/23/2017,4,103,"2,327",P1
1,66,,3,DD,4/23/2017,4,103,"2,50863",P1
1,67,,1,DC,4/23/2017,4,103,"1,9365",P1
1,68,,1,CC,4/23/2017,4,103,"0,818",P1
1,69,,1,DC,4/23/2017,4,103,"3,0295",P1
1,70,,1,CD,4/23/2017,4,103,"2,38488",P1
1,71,,1,CC,4/23/2017,4,103,"1,47075",P1
1,73,,1,DD,4/23/2017,4,103,"1,58525",P1
1,76,,1,DD,4/23/2017,4,103,"1,69513",P1
1,77,,1,DD,4/23/2017,4,103,"1,7355",P1
1,78,,1,DD,4/23/2017,4,103,"2,71625",P1
1,79,,3,DC,4/23/2017,4,103,"2,018",P1
1,80,,3,CC,4/23/2017,4,103,"2,53425",P1
1,81,,3,DD,4/23/2017,4,103,"3,10313",P1
1,82,,3,DD,4/23/2017,4,103,"2,19325",P1
1,84,,3,CC,4/23/2017,4,103,"1,18125",P1
1,85,,3,CC,4/23/2017,4,103,"0,86625",P1
1,86,,3,CD,4/23/2017,4,103,"3,037",P1
1,88,,3,DC,4/23/2017,4,103,"2,735",P1
1,90,,3,CC,4/23/2017,4,103,"1,97775",P1
1,92,,3,CD,4/23/2017,4,103,"3,21588",P1
1,96,,1,CC,4/23/2017,4,103,"1,8935",P1
1,97,,1,DC,4/23/2017,4,103,"1,80375",P1
1,98,,1,CD,4/23/2017,4,103,"1,61563",P1
1,99,,1,DD,4/23/2017,4,103,"2,09875",P1
1,100,,1,CD,4/23/2017,4,103,"2,2805",P1
1,102,,1,DC,4/23/2017,4,103,"1,90975",P1
1,105,,3,CC,4/23/2017,4,103,"2,25363",P1
1,107,,1,DD,4/23/2017,4,103,"2,91425",P1
1,108,,1,DC,4/23/2017,4,103,"1,54388",P1
1,109,,1,CD,4/23/2017,4,103,"1,84325",P1
1,110,,1,DD,4/23/2017,4,103,"1,85363",P1
1,111,,1,DC,4/23/2017,4,103,"2,17825",P1
1,112,,1,DC,4/23/2017,4,103,"1,56688",P1
1,115,,1,CC,4/23/2017,4,103,"2,588",P1
1,120,,3,CD,4/23/2017,4,103,"2,86438",P1
2,2,,1,CC,8/6/2017,4,103,"2,99963",P1
2,5,,3,DC,8/6/2017,4,103,"2,98288",P1
2,7,,3,CD,8/6/2017,4,103,"2,48238",P1
2,8,,3,DC,8/6/2017,4,103,"2,96088",P1
2,9,,3,CC,8/6/2017,4,103,"1,93775",P1
2,10,,3,DD,8/6/2017,4,103,"2,22488",P1
2,11,,3,CD,8/6/2017,4,103,"3,01263",P1
2,13,,1,CD,8/6/2017,4,103,"1,858",P1
2,14,,1,DD,8/6/2017,4,103,"2,43563",P1
2,15,,1,CC,8/6/2017,4,103,"1,9525",P1
2,16,,1,CD,8/6/2017,4,103,"1,71788",P1
2,17,,1,DC,8/6/2017,4,103,"2,32625",P1
2,18,,1,CC,8/6/2017,4,103,"2,58363",P1
2,20,,1,CD,8/6/2017,4,103,"1,996",P1
2,21,,1,CC,8/6/2017,4,103,"2,19713",P1
2,22,,1,DD,8/6/2017,4,103,"2,469",P1
2,23,,1,CD,8/6/2017,4,103,"2,31225",P1
2,24,,1,DC,8/6/2017,4,103,"2,24",P1
2,27,,3,DC,8/6/2017,4,103,"2,48713",P1
2,28,,3,DD,8/6/2017,4,103,"2,52463",P1
2,31,,3,DC,8/6/2017,4,103,"2,58763",P1
2,32,,3,CC,8/6/2017,4,103,"2,23038",P1
2,34,,3,DC,8/6/2017,4,103,"2,36975",P1
2,35,,3,CD,8/6/2017,4,103,"2,25625",P1
2,37,,3,CD,8/6/2017,4,103,"2,78263",P1
2,41,,3,DD,8/6/2017,4,103,"2,14088",P1
2,43,,3,CD,8/6/2017,4,103,"2,25238",P1
2,45,,3,CC,8/6/2017,4,103,"2,32725",P1
2,47,,3,CD,8/6/2017,4,103,"3,18",P1
2,48,,1,CC,8/6/2017,4,103,"2,6375",P1
2,49,,1,DC,8/6/2017,4,103,"1,72225",P1
2,50,,1,DD,8/6/2017,4,103,"1,99325",P1
2,51,,1,DD,8/6/2017,4,103,"2,21513",P1
2,54,,1,DC,8/6/2017,4,103,"2,04638",P1
2,55,,1,CD,8/6/2017,4,103,"1,66475",P1
2,56,,1,CD,8/6/2017,4,103,"2,18563",P1
2,58,,3,DC,8/6/2017,4,103,"2,85175",P1
2,59,,3,CC,8/6/2017,4,103,"2,94225",P1
2,60,,3,CC,8/6/2017,4,103,"2,42238",P1
2,61,,3,CC,8/6/2017,4,103,"2,362",P1
2,62,,3,DD,8/6/2017,4,103,"3,06175",P1
2,63,,3,CC,8/6/2017,4,103,"2,71175",P1
2,64,,1,DD,8/6/2017,4,103,"2,29463",P1
2,65,,1,CD,8/6/2017,4,103,"1,8045",P1
2,66,,1,DD,8/6/2017,4,103,"1,82425",P1
2,67,,1,CC,8/6/2017,4,103,"1,66638",P1
2,68,,3,DC,8/6/2017,4,103,"2,31388",P1
2,71,,3,CD,8/6/2017,4,103,"2,88375",P1
2,72,,3,DC,8/6/2017,4,103,"2,63775",P1
2,73,,3,CD,8/6/2017,4,103,"3,011",P1
2,76,,1,DC,8/6/2017,4,103,"1,52438",P1
2,77,,1,CD,8/6/2017,4,103,"2,51988",P1
2,79,,1,CD,8/6/2017,4,103,"2,68425",P1
2,81,,1,CC,8/6/2017,4,103,"2,41125",P1
2,82,,1,CC,8/6/2017,4,103,"2,25863",P1
2,85,,1,DD,8/6/2017,4,103,"2,08463",P1
2,86,,1,CD,8/6/2017,4,103,"1,36113",P1
2,87,,3,CD,8/6/2017,4,103,"2,66325",P1
2,89,,3,CD,8/6/2017,4,103,"2,227",P1
2,90,,3,DD,8/6/2017,4,103,"2,91113",P1
2,92,,1,DC,8/6/2017,4,103,"2,10975",P1
2,93,,3,DD,8/6/2017,4,103,"2,8805",P1
2,94,,3,CC,8/6/2017,4,103,"2,739",P1
2,95,,3,CC,8/6/2017,4,103,"2,39038",P1
2,96,,3,DD,8/6/2017,4,103,"2,401",P1
2,97,,3,CC,8/6/2017,4,103,"2,72813",P1
2,98,,3,DD,8/6/2017,4,103,"2,92313",P1
2,99,,3,DC,8/6/2017,4,103,"3,14975",P1
2,100,,3,DC,8/6/2017,4,103,"3,0035",P1
2,101,,3,CC,8/6/2017,4,103,"3,54763",P1
2,102,,3,DC,8/6/2017,4,103,"2,27788",P1
2,105,,1,DD,8/6/2017,4,103,"2,68125",P1
2,106,,1,DC,8/6/2017,4,103,"2,3355",P1
2,107,,1,DC,8/6/2017,4,103,"2,94713",P1
2,108,,1,DD,8/6/2017,4,103,"2,353",P1
2,109,,1,DC,8/6/2017,4,103,"1,76225",P1
2,110,,1,DD,8/6/2017,4,103,"1,17938",P1
2,112,,3,CD,8/6/2017,4,103,"3,0805",P1
2,113,,3,DD,8/6/2017,4,103,"3,10063",P1
2,114,,3,DD,8/6/2017,4,103,"3,38025",P1
2,115,,3,CC,8/6/2017,4,103,"2,51675",P1
2,116,,3,CD,8/6/2017,4,103,"2,39463",P1
2,117,,3,DC,8/6/2017,4,103,"3,4065",P1
2,119,,3,DD,8/6/2017,4,103,"2,963",P1
2,120,,3,CC,8/6/2017,4,103,"2,68725",P1
1,5,1,3,CD,4/24/2017,5,104,"2,003",P1
1,8,2,3,DD,4/24/2017,5,104,"2,86625",P1
1,10,3,1,CC,4/24/2017,5,104,"1,39763",P1
1,12,4,1,CC,4/24/2017,5,104,"2,74625",P1
1,13,5,1,DD,4/24/2017,5,104,"1,99388",P1
1,15,6,1,DC,4/24/2017,5,104,"3,2185",P1
1,17,7,1,CD,4/24/2017,5,104,"2,494",P1
1,18,8,1,CD,4/24/2017,5,104,"1,94863",P1
1,19,9,1,DD,4/24/2017,5,104,"2,85088",P1
1,21,10,1,CD,4/24/2017,5,104,"2,096",P1
1,23,11,1,CD,4/24/2017,5,104,"2,8535",P1
1,24,12,1,DC,4/24/2017,5,104,"2,086",P1
1,26,13,3,CC,4/24/2017,5,104,"1,88588",P1
1,27,,3,CC,4/24/2017,5,104,"1,95038",P1
1,28,,3,DD,4/24/2017,5,104,"2,68",P1
1,29,,3,DC,4/24/2017,5,104,"2,0975",P1
1,30,,3,CD,4/24/2017,5,104,"2,60125",P1
1,31,,3,DC,4/24/2017,5,104,"2,4205",P1
1,35,,3,CC,4/24/2017,5,104,"3,04638",P1
1,37,,3,DC,4/24/2017,5,104,"1,792",P1
1,39,,3,DC,4/24/2017,5,104,"2,72563",P1
1,40,,3,CD,4/24/2017,5,104,"2,59563",P1
1,44,,1,CD,4/24/2017,5,104,"1,32575",P1
1,47,,3,DD,4/24/2017,5,104,"2,54575",P1
1,49,,3,DC,4/24/2017,5,104,"3,40438",P1
1,50,,3,DC,4/24/2017,5,104,"2,88738",P1
1,52,,3,DC,4/24/2017,5,104,"3,201",P1
1,53,,1,DD,4/24/2017,5,104,"1,32963",P1
1,54,,1,CC,4/24/2017,5,104,"2,05263",P1
1,55,,1,CC,4/24/2017,5,104,"3,21625",P1
1,56,,1,DD,4/24/2017,5,104,"2,12125",P1
1,57,,1,CC,4/24/2017,5,104,"2,083",P1
1,62,,3,CD,4/24/2017,5,104,"2,8155",P1
1,63,,3,CC,4/24/2017,5,104,"1,96713",P1
1,65,,3,DD,4/24/2017,5,104,"2,58638",P1
1,66,,3,DD,4/24/2017,5,104,"3,20413",P1
1,67,,1,DC,4/24/2017,5,104,"1,897",P1
1,68,,1,CC,4/24/2017,5,104,"1,85863",P1
1,69,,1,DC,4/24/2017,5,104,"1,91388",P1
1,70,,1,CD,4/24/2017,5,104,"1,61863",P1
1,71,,1,CC,4/24/2017,5,104,"1,99963",P1
1,73,,1,DD,4/24/2017,5,104,"2,62688",P1
1,76,,1,DD,4/24/2017,5,104,"2,3325",P1
1,77,,1,DD,4/24/2017,5,104,"1,455",P1
1,78,,1,DD,4/24/2017,5,104,"2,88875",P1
1,79,,3,DC,4/24/2017,5,104,"2,93313",P1
1,80,,3,CC,4/24/2017,5,104,"1,525",P1
1,81,,3,DD,4/24/2017,5,104,"1,57625",P1
1,82,,3,DD,4/24/2017,5,104,"1,92088",P1
1,84,,3,CC,4/24/2017,5,104,"2,59425",P1
1,85,,3,CC,4/24/2017,5,104,"2,46638",P1
1,86,,3,CD,4/24/2017,5,104,"2,89613",P1
1,88,,3,DC,4/24/2017,5,104,"2,66775",P1
1,90,,3,CC,4/24/2017,5,104,"2,29463",P1
1,92,,3,CD,4/24/2017,5,104,"2,48325",P1
1,96,,1,CC,4/24/2017,5,104,"2,57713",P1
1,97,,1,DC,4/24/2017,5,104,"1,61088",P1
1,98,,1,CD,4/24/2017,5,104,"2,7965",P1
1,99,,1,DD,4/24/2017,5,104,"2,289",P1
1,100,,1,CD,4/24/2017,5,104,"2,97488",P1
1,102,,1,DC,4/24/2017,5,104,"2,1015",P1
1,105,,3,CC,4/24/2017,5,104,"2,90838",P1
1,107,,1,DD,4/24/2017,5,104,"2,03613",P1
1,108,,1,DC,4/24/2017,5,104,"2,75688",P1
1,109,,1,CD,4/24/2017,5,104,"2,8265",P1
1,110,,1,DD,4/24/2017,5,104,"3,37125",P1
1,111,,1,DC,4/24/2017,5,104,"2,34238",P1
1,112,,1,DC,4/24/2017,5,104,"2,08838",P1
1,115,,1,CC,4/24/2017,5,104,"1,633",P1
1,120,,3,CD,4/24/2017,5,104,"3,20425",P1
2,2,,1,CC,8/7/2017,5,104,"2,01438",P1
2,5,,3,DC,8/7/2017,5,104,"2,85175",P1
2,7,,3,CD,8/7/2017,5,104,"2,66525",P1
2,8,,3,DC,8/7/2017,5,104,"3,10163",P1
2,9,,3,CC,8/7/2017,5,104,"2,08413",P1
2,10,,3,DD,8/7/2017,5,104,"3,18963",P1
2,11,,3,CD,8/7/2017,5,104,"2,41188",P1
2,13,,1,CD,8/7/2017,5,104,"2,4435",P1
2,14,,1,DD,8/7/2017,5,104,"2,57138",P1
2,15,,1,CC,8/7/2017,5,104,"1,615",P1
2,16,,1,CD,8/7/2017,5,104,"2,03713",P1
2,17,,1,DC,8/7/2017,5,104,"2,27913",P1
2,18,,1,CC,8/7/2017,5,104,"2,93275",P1
2,20,,1,CD,8/7/2017,5,104,"1,47463",P1
2,21,,1,CC,8/7/2017,5,104,"2,16538",P1
2,22,,1,DD,8/7/2017,5,104,"2,27425",P1
2,23,,1,CD,8/7/2017,5,104,"2,25",P1
2,24,,1,DC,8/7/2017,5,104,"2,0535",P1
2,27,,3,DC,8/7/2017,5,104,"2,74313",P1
2,28,,3,DD,8/7/2017,5,104,"2,67388",P1
2,31,,3,DC,8/7/2017,5,104,"2,50375",P1
2,32,,3,CC,8/7/2017,5,104,"2,286",P1
2,34,,3,DC,8/7/2017,5,104,"1,90888",P1
2,35,,3,CD,8/7/2017,5,104,"2,27763",P1
2,37,,3,CD,8/7/2017,5,104,"2,5315",P1
2,41,,3,DD,8/7/2017,5,104,"2,001",P1
2,43,,3,CD,8/7/2017,5,104,"2,02263",P1
2,45,,3,CC,8/7/2017,5,104,"2,26388",P1
2,47,,3,CD,8/7/2017,5,104,"2,93675",P1
2,48,,1,CC,8/7/2017,5,104,"2,25675",P1
2,49,,1,DC,8/7/2017,5,104,"2,25075",P1
2,50,,1,DD,8/7/2017,5,104,"2,056",P1
2,51,,1,DD,8/7/2017,5,104,"2,08475",P1
2,54,,1,DC,8/7/2017,5,104,"1,89125",P1
2,55,,1,CD,8/7/2017,5,104,"1,51763",P1
2,56,,1,CD,8/7/2017,5,104,"2,35663",P1
2,58,,3,DC,8/7/2017,5,104,"2,58425",P1
2,59,,3,CC,8/7/2017,5,104,"3,04075",P1
2,60,,3,CC,8/7/2017,5,104,"2,2155",P1
2,61,,3,CC,8/7/2017,5,104,"2,86288",P1
2,62,,3,DD,8/7/2017,5,104,"2,2885",P1
2,63,,3,CC,8/7/2017,5,104,"3,39638",P1
2,64,,1,DD,8/7/2017,5,104,"2,02013",P1
2,65,,1,CD,8/7/2017,5,104,"1,6295",P1
2,66,,1,DD,8/7/2017,5,104,"1,9005",P1
2,67,,1,CC,8/7/2017,5,104,"2,01275",P1
2,68,,3,DC,8/7/2017,5,104,"3,14013",P1
2,71,,3,CD,8/7/2017,5,104,"3,27038",P1
2,72,,3,DC,8/7/2017,5,104,"2,72588",P1
2,73,,3,CD,8/7/2017,5,104,"2,43913",P1
2,76,,1,DC,8/7/2017,5,104,"1,83713",P1
2,77,,1,CD,8/7/2017,5,104,"2,6215",P1
2,79,,1,CD,8/7/2017,5,104,"2,39463",P1
2,81,,1,CC,8/7/2017,5,104,"3,36088",P1
2,82,,1,CC,8/7/2017,5,104,"2,52013",P1
2,85,,1,DD,8/7/2017,5,104,"2,08775",P1
2,86,,1,CD,8/7/2017,5,104,"1,16413",P1
2,87,,3,CD,8/7/2017,5,104,"3,64725",P1
2,89,,3,CD,8/7/2017,5,104,"1,86875",P1
2,90,,3,DD,8/7/2017,5,104,"3,10675",P1
2,92,,1,DC,8/7/2017,5,104,"1,95613",P1
2,93,,3,DD,8/7/2017,5,104,"2,9845",P1
2,94,,3,CC,8/7/2017,5,104,"2,28525",P1
2,95,,3,CC,8/7/2017,5,104,"2,52375",P1
2,96,,3,DD,8/7/2017,5,104,"2,71325",P1
2,97,,3,CC,8/7/2017,5,104,"1,99825",P1
2,98,,3,DD,8/7/2017,5,104,"2,04913",P1
2,99,,3,DC,8/7/2017,5,104,"4,215",P1
2,100,,3,DC,8/7/2017,5,104,"2,352",P1
2,101,,3,CC,8/7/2017,5,104,"3,77188",P1
2,102,,3,DC,8/7/2017,5,104,"2,32725",P1
2,105,,1,DD,8/7/2017,5,104,"2,95638",P1
2,106,,1,DC,8/7/2017,5,104,"1,849",P1
2,107,,1,DC,8/7/2017,5,104,"2,10863",P1
2,108,,1,DD,8/7/2017,5,104,"2,50838",P1
2,109,,1,DC,8/7/2017,5,104,"2,34613",P1
2,110,,1,DD,8/7/2017,5,104,"1,595",P1
2,112,,3,CD,8/7/2017,5,104,"2,68088",P1
2,113,,3,DD,8/7/2017,5,104,"2,67763",P1
2,114,,3,DD,8/7/2017,5,104,"3,20875",P1
2,115,,3,CC,8/7/2017,5,104,"2,19325",P1
2,116,,3,CD,8/7/2017,5,104,"2,35125",P1
2,117,,3,DC,8/7/2017,5,104,"2,68988",P1
2,119,,3,DD,8/7/2017,5,104,"2,25075",P1
2,120,,3,CC,8/7/2017,5,104,"2,38063",P1
1,5,1,3,CD,4/25/2017,6,105,"2,18488",P1
1,8,2,3,DD,4/25/2017,6,105,"3,89688",P1
1,10,3,1,CC,4/25/2017,6,105,"2,86025",P1
1,12,4,1,CC,4/25/2017,6,105,"2,08725",P1
1,13,5,1,DD,4/25/2017,6,105,"1,48825",P1
1,15,6,1,DC,4/25/2017,6,105,"3,26875",P1
1,17,7,1,CD,4/25/2017,6,105,"1,90138",P1
1,18,8,1,CD,4/25/2017,6,105,"2,43763",P1
1,19,9,1,DD,4/25/2017,6,105,"2,7105",P1
1,21,10,1,CD,4/25/2017,6,105,"2,0335",P1
1,23,11,1,CD,4/25/2017,6,105,"2,417",P1
1,24,12,1,DC,4/25/2017,6,105,"2,128",P1
1,26,13,3,CC,4/25/2017,6,105,"2,298",P1
1,27,,3,CC,4/25/2017,6,105,"2,42175",P1
1,28,,3,DD,4/25/2017,6,105,"2,83188",P1
1,29,,3,DC,4/25/2017,6,105,"2,1245",P1
1,30,,3,CD,4/25/2017,6,105,"2,5665",P1
1,31,,3,DC,4/25/2017,6,105,"3,01638",P1
1,35,,3,CC,4/25/2017,6,105,"3,14638",P1
1,37,,3,DC,4/25/2017,6,105,"1,741",P1
1,39,,3,DC,4/25/2017,6,105,"2,34125",P1
1,40,,3,CD,4/25/2017,6,105,"2,80725",P1
1,44,,1,CD,4/25/2017,6,105,"2,037",P1
1,47,,3,DD,4/25/2017,6,105,"2,723",P1
1,49,,3,DC,4/25/2017,6,105,"3,79163",P1
1,50,,3,DC,4/25/2017,6,105,"2,9845",P1
1,52,,3,DC,4/25/2017,6,105,"2,2735",P1
1,53,,1,DD,4/25/2017,6,105,"1,43013",P1
1,54,,1,CC,4/25/2017,6,105,"1,91163",P1
1,55,,1,CC,4/25/2017,6,105,"2,33125",P1
1,56,,1,DD,4/25/2017,6,105,"2,269",P1
1,57,,1,CC,4/25/2017,6,105,"2,96113",P1
1,62,,3,CD,4/25/2017,6,105,"2,2535",P1
1,63,,3,CC,4/25/2017,6,105,"2,25163",P1
1,65,,3,DD,4/25/2017,6,105,"2,339",P1
1,66,,3,DD,4/25/2017,6,105,"3,07238",P1
1,67,,1,DC,4/25/2017,6,105,"2,17775",P1
1,68,,1,CC,4/25/2017,6,105,"1,28438",P1
1,69,,1,DC,4/25/2017,6,105,"2,87913",P1
1,70,,1,CD,4/25/2017,6,105,"2,31275",P1
1,71,,1,CC,4/25/2017,6,105,"2,308",P1
1,73,,1,DD,4/25/2017,6,105,"2,43175",P1
1,76,,1,DD,4/25/2017,6,105,"2,05138",P1
1,77,,1,DD,4/25/2017,6,105,"2,12288",P1
1,78,,1,DD,4/25/2017,6,105,"2,87388",P1
1,79,,3,DC,4/25/2017,6,105,"2,72175",P1
1,80,,3,CC,4/25/2017,6,105,"3,168",P1
1,81,,3,DD,4/25/2017,6,105,"2,3755",P1
1,82,,3,DD,4/25/2017,6,105,"1,82763",P1
1,84,,3,CC,4/25/2017,6,105,"2,88088",P1
1,85,,3,CC,4/25/2017,6,105,"3,5225",P1
1,86,,3,CD,4/25/2017,6,105,"2,47988",P1
1,88,,3,DC,4/25/2017,6,105,"2,53125",P1
1,90,,3,CC,4/25/2017,6,105,"1,769",P1
1,92,,3,CD,4/25/2017,6,105,"3,11388",P1
1,96,,1,CC,4/25/2017,6,105,"2,03913",P1
1,97,,1,DC,4/25/2017,6,105,"2,597",P1
1,98,,1,CD,4/25/2017,6,105,"2,99388",P1
1,99,,1,DD,4/25/2017,6,105,"2,63763",P1
1,100,,1,CD,4/25/2017,6,105,"2,48688",P1
1,102,,1,DC,4/25/2017,6,105,"2,0085",P1
1,105,,3,CC,4/25/2017,6,105,"3,72625",P1
1,107,,1,DD,4/25/2017,6,105,"2,17",P1
1,108,,1,DC,4/25/2017,6,105,"2,82",P1
1,109,,1,CD,4/25/2017,6,105,"2,62363",P1
1,110,,1,DD,4/25/2017,6,105,"2,61463",P1
1,111,,1,DC,4/25/2017,6,105,"2,31388",P1
1,112,,1,DC,4/25/2017,6,105,"2,27925",P1
1,115,,1,CC,4/25/2017,6,105,"2,71738",P1
1,120,,3,CD,4/25/2017,6,105,"2,7505",P1
2,2,,1,CC,8/8/2017,6,105,"2,66963",P1
2,5,,3,DC,8/8/2017,6,105,"2,85538",P1
2,7,,3,CD,8/8/2017,6,105,"2,373",P1
2,8,,3,DC,8/8/2017,6,105,"3,72775",P1
2,9,,3,CC,8/8/2017,6,105,"2,68175",P1
2,10,,3,DD,8/8/2017,6,105,"2,61863",P1
2,11,,3,CD,8/8/2017,6,105,"3,38838",P1
2,13,,1,CD,8/8/2017,6,105,"2,03925",P1
2,14,,1,DD,8/8/2017,6,105,"2,93825",P1
2,15,,1,CC,8/8/2017,6,105,"1,88625",P1
2,16,,1,CD,8/8/2017,6,105,"2,54863",P1
2,17,,1,DC,8/8/2017,6,105,"2,511",P1
2,18,,1,CC,8/8/2017,6,105,"2,66475",P1
2,20,,1,CD,8/8/2017,6,105,"2,21313",P1
2,21,,1,CC,8/8/2017,6,105,"2,30138",P1
2,22,,1,DD,8/8/2017,6,105,"2,3575",P1
2,23,,1,CD,8/8/2017,6,105,"2,756",P1
2,24,,1,DC,8/8/2017,6,105,"2,203",P1
2,27,,3,DC,8/8/2017,6,105,"2,39488",P1
2,28,,3,DD,8/8/2017,6,105,"2,63125",P1
2,31,,3,DC,8/8/2017,6,105,"2,85125",P1
2,32,,3,CC,8/8/2017,6,105,"1,99613",P1
2,34,,3,DC,8/8/2017,6,105,"2,92438",P1
2,35,,3,CD,8/8/2017,6,105,"2,47638",P1
2,37,,3,CD,8/8/2017,6,105,"2,88588",P1
2,41,,3,DD,8/8/2017,6,105,"2,86838",P1
2,43,,3,CD,8/8/2017,6,105,"2,86175",P1
2,45,,3,CC,8/8/2017,6,105,"2,62275",P1
2,47,,3,CD,8/8/2017,6,105,"3,21663",P1
2,48,,1,CC,8/8/2017,6,105,"2,50188",P1
2,49,,1,DC,8/8/2017,6,105,"2,569",P1
2,50,,1,DD,8/8/2017,6,105,"2,258",P1
2,51,,1,DD,8/8/2017,6,105,"2,94613",P1
2,54,,1,DC,8/8/2017,6,105,"1,42488",P1
2,55,,1,CD,8/8/2017,6,105,"1,67213",P1
2,56,,1,CD,8/8/2017,6,105,"2,47713",P1
2,58,,3,DC,8/8/2017,6,105,"3,67938",P1
2,59,,3,CC,8/8/2017,6,105,"3,05525",P1
2,60,,3,CC,8/8/2017,6,105,"2,74575",P1
2,61,,3,CC,8/8/2017,6,105,"2,31",P1
2,62,,3,DD,8/8/2017,6,105,"2,894",P1
2,63,,3,CC,8/8/2017,6,105,"3,198",P1
2,64,,1,DD,8/8/2017,6,105,"2,16975",P1
2,65,,1,CD,8/8/2017,6,105,"1,91438",P1
2,66,,1,DD,8/8/2017,6,105,"1,603",P1
2,67,,1,CC,8/8/2017,6,105,"2,20463",P1
2,68,,3,DC,8/8/2017,6,105,"2,787",P1
2,71,,3,CD,8/8/2017,6,105,"3,0395",P1
2,72,,3,DC,8/8/2017,6,105,"3,48763",P1
2,73,,3,CD,8/8/2017,6,105,"2,8105",P1
2,76,,1,DC,8/8/2017,6,105,"1,90038",P1
2,77,,1,CD,8/8/2017,6,105,"3,048",P1
2,79,,1,CD,8/8/2017,6,105,"2,96713",P1
2,81,,1,CC,8/8/2017,6,105,"3,13988",P1
2,82,,1,CC,8/8/2017,6,105,"2,621",P1
2,85,,1,DD,8/8/2017,6,105,"2,0775",P1
2,86,,1,CD,8/8/2017,6,105,"1,573",P1
2,87,,3,CD,8/8/2017,6,105,"3,08838",P1
2,89,,3,CD,8/8/2017,6,105,"2,52575",P1
2,90,,3,DD,8/8/2017,6,105,"3,20825",P1
2,92,,1,DC,8/8/2017,6,105,"2,14688",P1
2,93,,3,DD,8/8/2017,6,105,"2,99813",P1
2,94,,3,CC,8/8/2017,6,105,"2,76",P1
2,95,,3,CC,8/8/2017,6,105,"3,08063",P1
2,96,,3,DD,8/8/2017,6,105,"3,01025",P1
2,97,,3,CC,8/8/2017,6,105,"3,11613",P1
2,98,,3,DD,8/8/2017,6,105,"2,734",P1
2,99,,3,DC,8/8/2017,6,105,"3,11425",P1
2,100,,3,DC,8/8/2017,6,105,"3,64325",P1
2,101,,3,CC,8/8/2017,6,105,"3,676",P1
2,102,,3,DC,8/8/2017,6,105,"2,94025",P1
2,105,,1,DD,8/8/2017,6,105,"2,7525",P1
2,106,,1,DC,8/8/2017,6,105,"3,0415",P1
2,107,,1,DC,8/8/2017,6,105,"3,30575",P1
2,108,,1,DD,8/8/2017,6,105,"2,82375",P1
2,109,,1,DC,8/8/2017,6,105,"2,05638",P1
2,110,,1,DD,8/8/2017,6,105,"1,60963",P1
2,112,,3,CD,8/8/2017,6,105,"2,56263",P1
2,113,,3,DD,8/8/2017,6,105,"2,52963",P1
2,114,,3,DD,8/8/2017,6,105,"4,02138",P1
2,115,,3,CC,8/8/2017,6,105,"3,29525",P1
2,116,,3,CD,8/8/2017,6,105,"2,62888",P1
2,117,,3,DC,8/8/2017,6,105,"3,44313",P1
2,119,,3,DD,8/8/2017,6,105,"2,61138",P1
2,120,,3,CC,8/8/2017,6,105,"2,8465",P1
1,5,1,3,CD,4/26/2017,7,106,"2,52013",P1
1,8,2,3,DD,4/26/2017,7,106,"3,0635",P1
1,10,3,1,CC,4/26/2017,7,106,"1,80175",P1
